Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
H9,12_125,Unc,Unknown,Undetermined,,,,,,
H11,12_126,Unc,Unknown,Undetermined,,,,,,
B1,12_127,Unc,Unknown,Undetermined,,,,,,
B3,12_128,Unc,Unknown,Undetermined,,,,,,
B5,12_129,Unc,Unknown,Undetermined,,,,,,
D1,12_13,Unc,Unknown,Undetermined,,,,,,
B7,12_130,Unc,Unknown,Undetermined,,,,,,
B9,12_131,Unc,Unknown,Undetermined,,,,,,
B11,12_132,Unc,Unknown,Undetermined,,,,,,
C1,12_133,Unc,Unknown,Undetermined,,,,,,
C3,12_134,Unc,Unknown,Undetermined,,,,,,
C5,12_135,Unc,Unknown,Undetermined,,,,,,
C7,12_136,Unc,Unknown,Undetermined,,,,,,
C9,12_137,Unc,Unknown,Undetermined,,,,,,
C11,12_138,Unc,Unknown,Undetermined,,,,,,
D1,12_139,Unc,Unknown,Undetermined,,,,,,
D3,12_14,Unc,Unknown,Undetermined,,,,,,
D3,12_140,Unc,Unknown,Undetermined,,,,,,
D5,12_141,Unc,Unknown,10.93,0.082,1.25e+007,1.21e+007,571451.881,,
D7,12_142,Unc,Unknown,Undetermined,,,,,,
D9,12_143,Unc,Unknown,Undetermined,,,,,,
D11,12_144,Unc,Unknown,Undetermined,,,,,,
E1,12_145,Unc,Unknown,Undetermined,,,,,,
E3,12_146,Unc,Unknown,Undetermined,,,,,,
E5,12_147,Unc,Unknown,Undetermined,,,,,,
E7,12_148,Unc,Unknown,Undetermined,,,,,,
E9,12_149,Unc,Unknown,Undetermined,,,,,,
D5,12_15,Unc,Unknown,Undetermined,,,,,,
E11,12_150,Unc,Unknown,Undetermined,,,,,,
D7,12_16,Unc,Unknown,19.30,0.010,71752.81,72096.56,486.130,,
D9,12_17,Unc,Unknown,Undetermined,,,,,,
D11,12_18,Unc,Unknown,Undetermined,,,,,,
E1,12_19,Unc,Unknown,7.13,0.002,2.24e+008,2.24e+008,258258.024,,
B3,12_2,Unc,Unknown,Undetermined,,,,,,
E3,12_20,Unc,Unknown,Undetermined,,,,,,
E5,12_21,Unc,Unknown,Undetermined,,,,,,
E7,12_22,Unc,Unknown,Undetermined,,,,,,
E9,12_23,Unc,Unknown,Undetermined,,,,,,
E11,12_24,Unc,Unknown,Undetermined,,,,,,
F1,12_25,Unc,Unknown,Undetermined,,,,,,
F3,12_26,Unc,Unknown,Undetermined,,,,,,
F5,12_27,Unc,Unknown,Undetermined,,,,,,
F7,12_28,Unc,Unknown,11.54,0.352,1.21e+007,1.04e+007,2.41e+006,,
F9,12_29,Unc,Unknown,Undetermined,,,,,,
B5,12_3,Unc,Unknown,Undetermined,,,,,,
F11,12_30,Unc,Unknown,Undetermined,,,,,,
G1,12_31,Unc,Unknown,Undetermined,,,,,,
G3,12_32,Unc,Unknown,Undetermined,,,,,,
G5,12_33,Unc,Unknown,20.47,0.064,32997.70,34009.99,1431.604,,
G7,12_34,Unc,Unknown,Undetermined,,,,,,
G9,12_35,Unc,Unknown,18.75,0.012,103008.52,103578.21,805.660,,
G11,12_36,Unc,Unknown,17.03,0.052,320633.84,328670.09,11364.974,,
H1,12_37,Unc,Unknown,17.12,0.435,303498.56,252761.50,71753.042,,
H3,12_38,Unc,Unknown,Undetermined,,,,,,
H5,12_39,Unc,Unknown,Undetermined,,,,,,
B7,12_4,Unc,Unknown,19.01,0.261,86594.27,98585.15,16957.664,,
H7,12_40,Unc,Unknown,Undetermined,,,,,,
H9,12_41,Unc,Unknown,Undetermined,,,,,,
H11,12_42,Unc,Unknown,Undetermined,,,,,,
A11,12_43,Unc,Unknown,Undetermined,,,,,,
B1,12_44,Unc,Unknown,Undetermined,,,,,,
B3,12_45,Unc,Unknown,Undetermined,,,,,,
B5,12_46,Unc,Unknown,Undetermined,,,,,,
B7,12_47,Unc,Unknown,Undetermined,,,,,,
B9,12_48,Unc,Unknown,Undetermined,,,,,,
B11,12_49,Unc,Unknown,Undetermined,,,,,,
B9,12_5,Unc,Unknown,Undetermined,,,,,,
C1,12_50,Unc,Unknown,Undetermined,,,,,,
C3,12_51,Unc,Unknown,8.96,0.092,9.84e+007,9.47e+007,5.26e+006,,
C5,12_52,Unc,Unknown,6.63,0.161,4.01e+008,3.75e+008,3.65e+007,,
C7,12_53,Unc,Unknown,Undetermined,,,,,,
C9,12_54,Unc,Unknown,Undetermined,,,,,,
C11,12_55,Unc,Unknown,Undetermined,,,,,,
D1,12_56,Unc,Unknown,Undetermined,,,,,,
D3,12_57,Unc,Unknown,Undetermined,,,,,,
D5,12_58,Unc,Unknown,19.28,0.511,192595.83,158533.31,48171.677,,
D7,12_59,Unc,Unknown,Undetermined,,,,,,
B11,12_6,Unc,Unknown,Undetermined,,,,,,
D9,12_60,Unc,Unknown,20.63,0.076,84999.86,82322.82,3785.910,,
D11,12_61,Unc,Unknown,Undetermined,,,,,,
E1,12_62,Unc,Unknown,Undetermined,,,,,,
E3,12_63,Unc,Unknown,Undetermined,,,,,,
E5,12_64,Unc,Unknown,Undetermined,,,,,,
E7,12_65,Unc,Unknown,Undetermined,,,,,,
E9,12_66,Unc,Unknown,Undetermined,,,,,,
E11,12_67,Unc,Unknown,Undetermined,,,,,,
F1,12_68,Unc,Unknown,Undetermined,,,,,,
F3,12_69,Unc,Unknown,Undetermined,,,,,,
C1,12_7,Unc,Unknown,Undetermined,,,,,,
F5,12_70,Unc,Unknown,Undetermined,,,,,,
F7,12_71,Unc,Unknown,Undetermined,,,,,,
F9,12_72,Unc,Unknown,Undetermined,,,,,,
F11,12_73,Unc,Unknown,Undetermined,,,,,,
G1,12_74,Unc,Unknown,Undetermined,,,,,,
G3,12_75,Unc,Unknown,Undetermined,,,,,,
G5,12_76,Unc,Unknown,Undetermined,,,,,,
G7,12_77,Unc,Unknown,Undetermined,,,,,,
G9,12_78,Unc,Unknown,Undetermined,,,,,,
G11,12_79,Unc,Unknown,Undetermined,,,,,,
C3,12_8,Unc,Unknown,Undetermined,,,,,,
H1,12_80,Unc,Unknown,Undetermined,,,,,,
H3,12_81,Unc,Unknown,Undetermined,,,,,,
H5,12_82,Unc,Unknown,Undetermined,,,,,,
H7,12_83,Unc,Unknown,Undetermined,,,,,,
H9,12_84,Unc,Unknown,Undetermined,,,,,,
B1,12_85,Unc,Unknown,Undetermined,,,,,,
B3,12_86,Unc,Unknown,Undetermined,,,,,,
B5,12_87,Unc,Unknown,Undetermined,,,,,,
B7,12_88,Unc,Unknown,Undetermined,,,,,,
B9,12_89,Unc,Unknown,18.00,0.179,112805.39,122311.42,13443.558,,
C5,12_9,Unc,Unknown,Undetermined,,,,,,
B11,12_90,Unc,Unknown,17.98,0.055,114496.57,117277.94,3933.453,,
C1,12_91,Unc,Unknown,Undetermined,,,,,,
C3,12_92,Unc,Unknown,Undetermined,,,,,,
C5,12_93,Unc,Unknown,Undetermined,,,,,,
C7,12_94,Unc,Unknown,Undetermined,,,,,,
C9,12_95,Unc,Unknown,Undetermined,,,,,,
C11,12_96,Unc,Unknown,Undetermined,,,,,,
D1,12_97,Unc,Unknown,Undetermined,,,,,,
D3,12_98,Unc,Unknown,Undetermined,,,,,,
D5,12_99,Unc,Unknown,Undetermined,,,,,,
F1,13_1,Unc,Unknown,19.00,0.082,122321.96,126502.47,5912.131,,
G7,13_10,Unc,Unknown,Undetermined,,,,,,
H7,13_100,Unc,Unknown,Undetermined,,,,,,
H9,13_101,Unc,Unknown,Undetermined,,,,,,
H11,13_102,Unc,Unknown,Undetermined,,,,,,
B1,13_103,Unc,Unknown,9.29,0.024,7.06e+007,6.99e+007,924629.798,,
B3,13_104,Unc,Unknown,9.50,0.595,6.27e+007,5.10e+007,1.66e+007,,
B5,13_105,Unc,Unknown,Undetermined,,,,,,
B7,13_106,Unc,Unknown,Undetermined,,,,,,
B9,13_107,Unc,Unknown,Undetermined,,,,,,
B11,13_108,Unc,Unknown,Undetermined,,,,,,
C1,13_109,Unc,Unknown,Undetermined,,,,,,
G9,13_11,Unc,Unknown,Undetermined,,,,,,
C3,13_110,Unc,Unknown,Undetermined,,,,,,
C5,13_111,Unc,Unknown,Undetermined,,,,,,
C7,13_112,Unc,Unknown,Undetermined,,,,,,
C9,13_113,Unc,Unknown,Undetermined,,,,,,
C11,13_114,Unc,Unknown,21.52,0.168,78136.33,83642.13,7786.384,,
D1,13_115,Unc,Unknown,Undetermined,,,,,,
D3,13_116,Unc,Unknown,Undetermined,,,,,,
D5,13_117,Unc,Unknown,Undetermined,,,,,,
D7,13_118,Unc,Unknown,Undetermined,,,,,,
D9,13_119,Unc,Unknown,Undetermined,,,,,,
G11,13_12,Unc,Unknown,Undetermined,,,,,,
D11,13_120,Unc,Unknown,Undetermined,,,,,,
E1,13_121,Unc,Unknown,Undetermined,,,,,,
E3,13_122,Unc,Unknown,Undetermined,,,,,,
E5,13_123,Unc,Unknown,Undetermined,,,,,,
E7,13_124,Unc,Unknown,Undetermined,,,,,,
E9,13_125,Unc,Unknown,Undetermined,,,,,,
E11,13_126,Unc,Unknown,Undetermined,,,,,,
F1,13_127,Unc,Unknown,Undetermined,,,,,,
F3,13_128,Unc,Unknown,Undetermined,,,,,,
F5,13_129,Unc,Unknown,Undetermined,,,,,,
H1,13_13,Unc,Unknown,Undetermined,,,,,,
F7,13_130,Unc,Unknown,Undetermined,,,,,,
F9,13_131,Unc,Unknown,Undetermined,,,,,,
F11,13_132,Unc,Unknown,Undetermined,,,,,,
G1,13_133,Unc,Unknown,Undetermined,,,,,,
G3,13_134,Unc,Unknown,Undetermined,,,,,,
G5,13_135,Unc,Unknown,Undetermined,,,,,,
G7,13_136,Unc,Unknown,Undetermined,,,,,,
G9,13_137,Unc,Unknown,Undetermined,,,,,,
G11,13_138,Unc,Unknown,Undetermined,,,,,,
H1,13_139,Unc,Unknown,Undetermined,,,,,,
H3,13_14,Unc,Unknown,Undetermined,,,,,,
H3,13_140,Unc,Unknown,Undetermined,,,,,,
H5,13_141,Unc,Unknown,Undetermined,,,,,,
H7,13_142,Unc,Unknown,Undetermined,,,,,,
H9,13_143,Unc,Unknown,Undetermined,,,,,,
H11,13_144,Unc,Unknown,Undetermined,,,,,,
B1,13_145,Unc,Unknown,Undetermined,,,,,,
B3,13_146,Unc,Unknown,Undetermined,,,,,,
B5,13_147,Unc,Unknown,Undetermined,,,,,,
B7,13_148,Unc,Unknown,Undetermined,,,,,,
B9,13_149,Unc,Unknown,Undetermined,,,,,,
H5,13_15,Unc,Unknown,Undetermined,,,,,,
B11,13_150,Unc,Unknown,Undetermined,,,,,,
H7,13_16,Unc,Unknown,Undetermined,,,,,,
H9,13_17,Unc,Unknown,9.63,0.086,2.64e+007,2.74e+007,1.35e+006,,
H11,13_18,Unc,Unknown,19.70,0.001,81703.77,81753.09,69.761,,
B1,13_19,Unc,Unknown,Undetermined,,,,,,
F3,13_2,Unc,Unknown,18.64,0.041,150211.89,147747.75,3484.821,,
B3,13_20,Unc,Unknown,Undetermined,,,,,,
B5,13_21,Unc,Unknown,Undetermined,,,,,,
B7,13_22,Unc,Unknown,Undetermined,,,,,,
B9,13_23,Unc,Unknown,Undetermined,,,,,,
B11,13_24,Unc,Unknown,Undetermined,,,,,,
C1,13_25,Unc,Unknown,Undetermined,,,,,,
C3,13_26,Unc,Unknown,Undetermined,,,,,,
C5,13_27,Unc,Unknown,Undetermined,,,,,,
C7,13_28,Unc,Unknown,18.00,0.030,298514.84,302009.03,4941.527,,
C9,13_29,Unc,Unknown,Undetermined,,,,,,
F5,13_3,Unc,Unknown,Undetermined,,,,,,
C11,13_30,Unc,Unknown,Undetermined,,,,,,
D1,13_31,Unc,Unknown,Undetermined,,,,,,
D3,13_32,Unc,Unknown,Undetermined,,,,,,
D5,13_33,Unc,Unknown,Undetermined,,,,,,
D7,13_34,Unc,Unknown,Undetermined,,,,,,
D9,13_35,Unc,Unknown,Undetermined,,,,,,
D11,13_36,Unc,Unknown,Undetermined,,,,,,
E1,13_37,Unc,Unknown,Undetermined,,,,,,
E3,13_38,Unc,Unknown,Undetermined,,,,,,
E5,13_39,Unc,Unknown,Undetermined,,,,,,
F7,13_4,Unc,Unknown,Undetermined,,,,,,
E7,13_40,Unc,Unknown,Undetermined,,,,,,
E9,13_41,Unc,Unknown,Undetermined,,,,,,
E11,13_42,Unc,Unknown,Undetermined,,,,,,
F1,13_43,Unc,Unknown,Undetermined,,,,,,
F3,13_44,Unc,Unknown,Undetermined,,,,,,
F5,13_45,Unc,Unknown,Undetermined,,,,,,
F7,13_46,Unc,Unknown,Undetermined,,,,,,
F9,13_47,Unc,Unknown,Undetermined,,,,,,
F11,13_48,Unc,Unknown,Undetermined,,,,,,
G1,13_49,Unc,Unknown,Undetermined,,,,,,
F9,13_5,Unc,Unknown,Undetermined,,,,,,
G3,13_50,Unc,Unknown,17.48,0.225,398814.81,437295.67,54420.153,,
G5,13_51,Unc,Unknown,Undetermined,,,,,,
G7,13_52,Unc,Unknown,Undetermined,,,,,,
G9,13_53,Unc,Unknown,Undetermined,,,,,,
G11,13_54,Unc,Unknown,Undetermined,,,,,,
H1,13_55,Unc,Unknown,Undetermined,,,,,,
H3,13_56,Unc,Unknown,Undetermined,,,,,,
H5,13_57,Unc,Unknown,Undetermined,,,,,,
H7,13_58,Unc,Unknown,Undetermined,,,,,,
H9,13_59,Unc,Unknown,Undetermined,,,,,,
F11,13_6,Unc,Unknown,Undetermined,,,,,,
H11,13_60,Unc,Unknown,Undetermined,,,,,,
B1,13_61,Unc,Unknown,Undetermined,,,,,,
B3,13_62,Unc,Unknown,Undetermined,,,,,,
B5,13_63,Unc,Unknown,Undetermined,,,,,,
B7,13_64,Unc,Unknown,Undetermined,,,,,,
B9,13_65,Unc,Unknown,Undetermined,,,,,,
B11,13_66,Unc,Unknown,22.32,0.189,14993.67,13820.26,1659.444,,
C1,13_67,Unc,Unknown,Undetermined,,,,,,
C3,13_68,Unc,Unknown,Undetermined,,,,,,
C5,13_69,Unc,Unknown,Undetermined,,,,,,
G1,13_7,Unc,Unknown,Undetermined,,,,,,
C7,13_70,Unc,Unknown,Undetermined,,,,,,
C9,13_71,Unc,Unknown,Undetermined,,,,,,
C11,13_72,Unc,Unknown,Undetermined,,,,,,
D1,13_73,Unc,Unknown,Undetermined,,,,,,
D3,13_74,Unc,Unknown,Undetermined,,,,,,
D5,13_75,Unc,Unknown,Undetermined,,,,,,
D7,13_76,Unc,Unknown,Undetermined,,,,,,
D9,13_77,Unc,Unknown,Undetermined,,,,,,
D11,13_78,Unc,Unknown,Undetermined,,,,,,
E1,13_79,Unc,Unknown,Undetermined,,,,,,
G3,13_8,Unc,Unknown,Undetermined,,,,,,
E3,13_80,Unc,Unknown,Undetermined,,,,,,
E5,13_81,Unc,Unknown,Undetermined,,,,,,
E7,13_82,Unc,Unknown,Undetermined,,,,,,
E9,13_83,Unc,Unknown,Undetermined,,,,,,
E11,13_84,Unc,Unknown,Undetermined,,,,,,
F1,13_85,Unc,Unknown,Undetermined,,,,,,
F3,13_86,Unc,Unknown,Undetermined,,,,,,
F5,13_87,Unc,Unknown,Undetermined,,,,,,
F7,13_88,Unc,Unknown,Undetermined,,,,,,
F9,13_89,Unc,Unknown,Undetermined,,,,,,
G5,13_9,Unc,Unknown,Undetermined,,,,,,
F11,13_90,Unc,Unknown,Undetermined,,,,,,
G1,13_91,Unc,Unknown,Undetermined,,,,,,
G3,13_92,Unc,Unknown,Undetermined,,,,,,
G5,13_93,Unc,Unknown,Undetermined,,,,,,
G7,13_94,Unc,Unknown,Undetermined,,,,,,
G9,13_95,Unc,Unknown,Undetermined,,,,,,
G11,13_96,Unc,Unknown,Undetermined,,,,,,
H1,13_97,Unc,Unknown,Undetermined,,,,,,
H3,13_98,Unc,Unknown,Undetermined,,,,,,
H5,13_99,Unc,Unknown,Undetermined,,,,,,
B1,12_1,vdv,Unknown,28.92,0.500,9036.43,7366.80,2361.202,,
C7,12_10,vdv,Unknown,20.63,0.034,2.02e+006,2.05e+006,44925.322,,
D7,12_100,vdv,Unknown,28.19,0.137,21813.51,20595.69,1722.252,,
D9,12_101,vdv,Unknown,25.63,0.345,103653.77,90317.25,18860.698,,
D11,12_102,vdv,Unknown,18.46,0.136,8.20e+006,7.75e+006,643196.349,,
E1,12_103,vdv,Unknown,25.00,0.496,152268.03,192896.21,57456.923,,
E3,12_104,vdv,Unknown,27.14,0.065,41384.46,40253.74,1599.078,,
E5,12_105,vdv,Unknown,17.74,0.372,1.27e+007,1.10e+007,2.47e+006,,
E7,12_106,vdv,Unknown,10.91,0.182,8.22e+008,8.92e+008,9.86e+007,,
E9,12_107,vdv,Unknown,Undetermined,,,,,,
E11,12_108,vdv,Unknown,15.75,0.192,4.29e+007,3.96e+007,4.62e+006,,
F1,12_109,vdv,Unknown,8.91,0.058,2.78e+009,2.85e+009,1.00e+008,,
C9,12_11,vdv,Unknown,28.48,0.328,12073.84,14205.31,3014.355,,
F3,12_110,vdv,Unknown,24.19,0.065,249819.31,243002.46,9640.484,,
F5,12_111,vdv,Unknown,29.49,0.014,9853.89,9794.98,83.314,,
F7,12_112,vdv,Unknown,17.73,0.059,1.28e+007,1.31e+007,475156.665,,
F9,12_113,vdv,Unknown,28.15,0.280,22246.77,25282.81,4293.619,,
F11,12_114,vdv,Unknown,30.39,0.158,5681.27,6096.93,587.831,,
G1,12_115,vdv,Unknown,31.90,0.041,2273.22,2313.91,57.542,,
G3,12_116,vdv,Unknown,32.69,0.154,1403.09,1315.70,123.581,,
G5,12_117,vdv,Unknown,11.10,0.158,7.31e+008,6.84e+008,6.59e+007,,
G7,12_118,vdv,Unknown,24.08,0.143,266057.38,250663.15,21770.724,,
G9,12_119,vdv,Unknown,29.59,0.180,9288.24,8621.75,942.556,,
C11,12_12,vdv,Unknown,29.84,0.257,4978.49,5643.91,941.040,,
G11,12_120,vdv,Unknown,25.28,0.703,128033.73,98922.55,41169.425,,
H1,12_121,vdv,Unknown,21.74,0.020,1.11e+006,1.10e+006,13694.891,,
H3,12_122,vdv,Unknown,12.11,0.201,3.94e+008,3.62e+008,4.43e+007,,
H5,12_123,vdv,Unknown,16.06,0.363,3.54e+007,3.06e+007,6.73e+006,,
H7,12_124,vdv,Unknown,24.76,0.381,176152.22,210404.11,48439.488,,
H9,12_125,vdv,Unknown,26.23,0.464,72114.16,60230.08,16806.622,,
H11,12_126,vdv,Unknown,15.19,0.275,6.02e+007,5.39e+007,9.00e+006,,
B1,12_127,vdv,Unknown,11.96,0.013,5.99e+008,5.95e+008,4.81e+006,,
B3,12_128,vdv,Unknown,27.49,0.152,55158.11,58945.43,5356.083,,
B5,12_129,vdv,Unknown,30.10,0.367,11594.72,10047.26,2188.430,,
D1,12_13,vdv,Unknown,21.39,0.191,1.23e+006,1.13e+006,140141.847,,
B7,12_130,vdv,Unknown,27.38,0.102,58894.32,56460.96,3441.287,,
B9,12_131,vdv,Unknown,19.89,0.043,5.20e+006,5.11e+006,130206.289,,
B11,12_132,vdv,Unknown,21.53,0.132,1.95e+006,1.85e+006,145616.532,,
C1,12_133,vdv,Unknown,14.01,0.401,1.75e+008,1.50e+008,3.56e+007,,
C3,12_134,vdv,Unknown,20.34,0.209,3.96e+006,3.64e+006,453960.609,,
C5,12_135,vdv,Unknown,29.47,0.126,16854.23,16002.91,1203.947,,
C7,12_136,vdv,Unknown,34.09,0.680,1063.03,830.41,328.978,,
C9,12_137,vdv,Unknown,30.23,3.003,10717.41,5781.12,6980.977,,
C11,12_138,vdv,Unknown,28.78,0.190,25464.42,27680.13,3133.487,,
D1,12_139,vdv,Unknown,29.51,0.206,16436.82,18001.34,2212.559,,
D3,12_14,vdv,Unknown,17.62,0.126,1.44e+007,1.36e+007,1.12e+006,,
D3,12_140,vdv,Unknown,30.35,0.052,9956.68,9741.55,304.235,,
D5,12_141,vdv,Unknown,34.48,0.141,843.38,795.98,67.035,,
D7,12_142,vdv,Unknown,28.94,0.097,23122.09,22215.13,1282.635,,
D9,12_143,vdv,Unknown,20.74,0.202,3.13e+006,2.89e+006,348724.735,,
D11,12_144,vdv,Unknown,22.19,0.051,1.31e+006,1.34e+006,40472.229,,
E1,12_145,vdv,Unknown,19.56,0.176,6.33e+006,5.89e+006,620122.394,,
E3,12_146,vdv,Unknown,34.71,0.672,734.97,575.52,225.488,,
E5,12_147,vdv,Unknown,10.01,0.022,1.91e+009,1.90e+009,2.55e+007,,
E7,12_148,vdv,Unknown,Undetermined,,,,,,
E9,12_149,vdv,Unknown,29.72,0.127,14550.88,13807.90,1050.729,,
D5,12_15,vdv,Unknown,30.70,0.488,2830.87,2317.94,725.391,,
E11,12_150,vdv,Unknown,31.73,0.928,4366.52,6971.05,3683.355,,
D7,12_16,vdv,Unknown,30.59,0.223,3052.84,2769.67,400.461,,
D9,12_17,vdv,Unknown,28.98,0.008,8720.07,8686.07,48.077,,
D11,12_18,vdv,Unknown,32.23,0.284,1048.04,1205.14,222.178,,
E1,12_19,vdv,Unknown,31.28,0.163,1940.41,1805.39,190.953,,
B3,12_2,vdv,Unknown,19.32,0.738,4.74e+006,3.57e+006,1.65e+006,,
E3,12_20,vdv,Unknown,12.67,0.094,3.61e+008,3.77e+008,2.31e+007,,
E5,12_21,vdv,Unknown,32.65,0.285,793.10,701.46,129.599,,
E7,12_22,vdv,Unknown,29.05,0.384,8291.42,10055.36,2494.586,,
E9,12_23,vdv,Unknown,27.72,0.040,19848.35,20225.12,532.842,,
E11,12_24,vdv,Unknown,31.29,0.934,1928.06,3245.55,1863.217,,
F1,12_25,vdv,Unknown,23.31,0.015,351447.97,348976.98,3494.500,,
F3,12_26,vdv,Unknown,10.99,0.008,1.08e+009,1.08e+009,5.36e+006,,
F5,12_27,vdv,Unknown,34.14,0.361,300.47,359.87,84.002,,
F7,12_28,vdv,Unknown,32.80,0.348,722.50,623.33,140.248,,
F9,12_29,vdv,Unknown,28.10,0.026,15479.75,15293.67,263.149,,
B5,12_3,vdv,Unknown,28.59,0.146,11261.05,10550.29,1005.161,,
F11,12_30,vdv,Unknown,22.40,0.183,634073.50,692477.66,82595.950,,
G1,12_31,vdv,Unknown,25.18,0.041,103929.83,102018.90,2702.457,,
G3,12_32,vdv,Unknown,19.26,0.060,4.92e+006,4.79e+006,187816.046,,
G5,12_33,vdv,Unknown,22.92,4.052,451474.09,289968.33,247972.767,,
G8,12_34,vdv,Unknown,29.59,,5855.64,,,,
G9,12_35,vdv,Unknown,24.36,0.270,176848.75,157391.60,27516.563,,
G11,12_36,vdv,Unknown,27.36,0.026,25038.47,24742.13,419.088,,
H1,12_37,vdv,Unknown,27.88,0.088,17881.03,17186.42,982.315,,
H3,12_38,vdv,Unknown,14.44,0.008,1.14e+008,1.14e+008,623390.995,,
H5,12_39,vdv,Unknown,18.77,0.022,6.76e+006,6.83e+006,98186.019,,
B7,12_4,vdv,Unknown,23.97,0.302,228532.78,265281.58,51970.647,,
H7,12_40,vdv,Unknown,31.40,0.096,1801.58,1885.13,118.159,,
H9,12_41,vdv,Unknown,11.91,0.031,5.92e+008,5.84e+008,1.18e+007,,
H11,12_42,vdv,Unknown,25.39,0.181,90179.67,83244.45,9807.886,,
B1,12_43,vdv,Unknown,18.87,0.585,8.04e+006,6.45e+006,2.25e+006,,
B3,12_44,vdv,Unknown,22.81,0.184,732710.75,679051.53,75885.595,,
B5,12_45,vdv,Unknown,12.30,1.168,4.38e+008,8.18e+008,5.37e+008,,
B7,12_46,vdv,Unknown,18.07,0.414,1.31e+007,1.59e+007,3.96e+006,,
B9,12_47,vdv,Unknown,22.77,0.155,749410.06,702570.97,66240.482,,
B11,12_48,vdv,Unknown,12.82,0.517,3.20e+008,2.62e+008,8.11e+007,,
C1,12_49,vdv,Unknown,17.74,0.032,1.60e+007,1.63e+007,315433.971,,
B9,12_5,vdv,Unknown,24.91,0.253,123823.05,140083.07,22995.129,,
C3,12_50,vdv,Unknown,12.10,0.679,4.95e+008,3.86e+008,1.55e+008,,
C5,12_51,vdv,Unknown,32.30,0.329,2275.35,2647.55,526.372,,
C7,12_52,vdv,Unknown,30.11,0.080,8619.52,8927.75,435.904,,
C9,12_53,vdv,Unknown,26.22,0.155,92008.24,86273.40,8110.294,,
C11,12_54,vdv,Unknown,33.13,0.170,1368.26,1475.96,152.305,,
D1,12_55,vdv,Unknown,24.17,0.119,319907.41,304364.23,21981.364,,
D3,12_56,vdv,Unknown,23.62,0.178,445661.41,482556.78,52177.940,,
D5,12_57,vdv,Unknown,9.37,0.166,2.61e+009,2.81e+009,2.83e+008,,
D7,12_58,vdv,Unknown,25.71,0.212,125443.70,138001.36,17759.213,,
D9,12_59,vdv,Unknown,11.94,0.743,5.43e+008,4.15e+008,1.81e+008,,
B11,12_6,vdv,Unknown,15.71,0.263,4.98e+007,4.44e+007,7.58e+006,,
D11,12_60,vdv,Unknown,11.05,0.702,9.34e+008,7.22e+008,2.99e+008,,
E1,12_61,vdv,Unknown,26.66,0.616,70123.63,55706.61,20388.736,,
E3,12_62,vdv,Unknown,22.45,0.520,908002.56,1.16e+006,362189.330,,
E5,12_63,vdv,Unknown,30.57,0.334,6503.83,5692.36,1147.589,,
E7,12_64,vdv,Unknown,16.11,0.503,4.32e+007,3.56e+007,1.07e+007,,
E9,12_65,vdv,Unknown,15.02,0.237,8.34e+007,7.57e+007,1.09e+007,,
E11,12_66,vdv,Unknown,33.02,1.845,1466.10,4317.17,4032.034,,
F1,12_67,vdv,Unknown,8.26,0.681,5.11e+009,7.15e+009,2.88e+009,,
F3,12_68,vdv,Unknown,19.65,0.246,4.99e+006,4.52e+006,672227.148,,
F5,12_69,vdv,Unknown,27.52,0.200,41545.18,38260.82,4644.777,,
C1,12_7,vdv,Unknown,29.17,0.135,7671.56,8178.13,716.398,,
F7,12_70,vdv,Unknown,34.14,0.167,742.83,693.21,70.164,,
F9,12_71,vdv,Unknown,16.37,0.197,3.68e+007,3.39e+007,4.06e+006,,
F11,12_72,vdv,Unknown,28.55,0.379,22309.68,26604.32,6073.535,,
G1,12_73,vdv,Unknown,14.02,0.276,1.53e+008,1.37e+008,2.29e+007,,
G3,12_74,vdv,Unknown,28.96,0.162,17326.98,16201.58,1591.562,,
G5,12_75,vdv,Unknown,27.57,0.159,40306.95,37722.82,3654.505,,
G7,12_76,vdv,Unknown,29.74,0.029,10770.68,10904.84,189.730,,
G9,12_77,vdv,Unknown,8.14,0.020,5.48e+009,5.53e+009,6.88e+007,,
G11,12_78,vdv,Unknown,24.53,0.291,257514.94,294139.80,51795.373,,
H1,12_79,vdv,Unknown,24.06,0.221,342251.97,312595.38,41940.757,,
C3,12_8,vdv,Unknown,26.79,0.240,36271.37,32666.12,5098.584,,
H3,12_80,vdv,Unknown,26.72,0.609,67788.32,53970.49,19541.357,,
H5,12_81,vdv,Unknown,13.23,0.146,2.49e+008,2.66e+008,2.35e+007,,
H7,12_82,vdv,Unknown,11.77,0.252,6.06e+008,6.79e+008,1.04e+008,,
H9,12_83,vdv,Unknown,29.58,0.215,11904.44,13113.62,1710.045,,
H11,12_84,vdv,Unknown,22.95,0.174,670143.19,623609.00,65809.279,,
B1,12_85,vdv,Unknown,21.10,0.061,1.64e+006,1.69e+006,62398.108,,
B3,12_86,vdv,Unknown,20.48,0.285,2.39e+006,2.13e+006,368470.692,,
B5,12_87,vdv,Unknown,16.11,0.025,3.43e+007,3.47e+007,519429.328,,
B7,12_88,vdv,Unknown,23.18,0.249,462814.06,418032.58,63330.583,,
B9,12_89,vdv,Unknown,29.16,0.524,12042.51,9852.42,3097.257,,
C5,12_9,vdv,Unknown,9.71,0.725,2.49e+009,1.88e+009,8.57e+008,,
B11,12_90,vdv,Unknown,28.32,0.244,20068.56,18166.85,2689.425,,
